Value of x  ,  Value of y  
3.9306 , 3.64973
4.75384 , 4.92365
2.50822 , 4.78599
4.21781 , 5.23388
3.04649 , 4.5623
2.65329 , 4.60303
4.73059 , 1.04699
3.77766 , 3.48002
3.37206 , 4.59487
2.30268 , 3.36727
3.87601 , 5.20124
4.01567 , 5.19065
3.88635 , 4.86114
4.3614 , 4.75193
3.9284 , 2.02509
5.38314 , 4.28739
2.57883 , 3.38012
4.54187 , 5.42982
4.39575 , 3.27672
3.86567 , 2.74173
4.36562 , 3.93387
2.32559 , 3.86353
2.94088 , 4.89925
3.68862 , 2.97812
3.81953 , 4.04512
3.44588 , 4.01471
4.99422 , 3.43988
3.34341 , 1.46032
3.42865 , 3.75313
3.7634 , 4.58613
3.90771 , 3.68931
2.42754 , 3.72122
7.01213 , 6.87234
4.17783 , 4.06239
2.75047 , 4.28175
4.66759 , 3.50868
5.30023 , 5.24785
4.21776 , 2.92211
3.45959 , 4.19542
3.06269 , 1.73
4.30137 , 5.26301
2.92177 , 5.95772
5.4399 , 5.30017
4.3186 , 4.81445
3.41393 , 2.61611
4.29918 , 4.60374
3.91553 , 5.12881
4.15135 , 5.91504
2.40487 , 4.57581
3.16004 , 5.32143
5.19753 , 1.77005
4.24747 , 2.65201
1.82022 , 3.46645
2.21276 , 2.84298
4.00679 , 6.36283
3.68885 , 2.64959
5.36333 , 1.32289
3.38667 , 2.99739
3.87647 , 4.11041
4.87245 , 3.78114
3.47613 , 2.4884
3.01986 , 3.71995
3.01579 , 4.54696
4.79753 , 4.6221
3.04689 , 2.23805
4.24193 , 4.45506
2.99642 , 3.96464
4.39953 , 2.78325
3.96593 , 4.83932
2.47259 , 5.46933
4.95295 , 3.15646
4.09578 , 2.85105
4.47618 , 5.75301
5.10727 , 3.52424
3.5004 , 5.8724
2.69411 , 3.52547
4.48176 , 2.87548
4.08347 , 3.81308
4.74311 , 1.41373
4.56533 , 3.9818
4.1254 , 3.25162
2.34704 , 3.68932
3.26459 , 4.25442
3.8136 , 3.98081
2.5358 , 4.34078
4.68528 , 4.17696
4.41623 , 3.34798
2.98256 , 5.1744
3.71851 , 5.14183
3.06305 , 3.68925
2.95597 , 5.21642
3.53968 , 2.17422
4.68897 , 4.38131
3.50189 , 5.05379
4.80213 , 3.40196
4.38162 , 3.34039
3.71325 , 4.92856
3.09823 , 3.48497
3.9707 , 4.94282
1.03184 , 3.57286
3.23524 , 4.88266
2.98647 , 4.61476
5.02558 , 2.42102
3.53194 , 4.00865
3.76803 , 4.35969
5.05515 , 4.18243
4.96889 , 4.55514
4.79685 , 4.5295
4.06884 , 7.06316
3.96007 , 3.74111
4.68616 , 4.23671
3.63505 , 2.77485
2.52738 , 5.73772
3.6792 , 2.61549
4.92756 , 4.38175
3.15477 , 4.65033
3.89793 , 3.4735
4.21781 , 4.37506
5.71844 , 5.61206
4.7824 , 4.02548
5.1625 , 2.5719
4.09061 , 3.78996
4.69483 , 4.09435
3.97977 , 3.45901
2.91472 , 4.78674
5.97909 , 2.20962
3.56695 , 5.42687
3.85532 , 5.27992
4.54376 , 3.49063
5.52349 , 3.42164
5.46212 , 4.19175
2.72897 , 2.09979
4.44125 , 1.84757
5.6502 , 4.85363
2.74976 , 4.54511
3.23037 , 3.51368
3.92003 , 6.26054
2.82111 , 2.84878
5.79596 , 6.01869
4.98344 , 3.91585
2.98694 , 4.86032
2.98731 , 3.88614
5.87588 , 6.33256
4.45589 , 4.28375
2.55869 , 4.43737
2.04551 , 3.26388
2.53391 , 3.99586
5.05169 , 4.95419
4.09691 , 3.56086
5.23818 , 4.42678
3.64715 , 5.87185
3.63523 , 4.18572
3.41512 , 5.51181
5.82947 , 4.19923
3.252 , 3.37078
3.945 , 4.133
5.4564 , 4.19444
4.12393 , 2.91324
4.92411 , 5.43411
3.73129 , 5.53166
5.67711 , 3.85325
3.46465 , 1.91677
4.1087 , 2.24944
5.46934 , 3.04483
5.42363 , 3.51007
4.10471 , 4.31335
4.23473 , 0.780831
4.77062 , 3.96784
2.57245 , 4.30515
2.9682 , 4.54315
3.79525 , 4.51947
3.55148 , 4.36729
2.73392 , 4.90489
4.06998 , 3.75602
2.81286 , 3.16609
3.92545 , 3.64484
5.04387 , 3.11077
3.51215 , 2.91431
4.32467 , 4.3854
4.81379 , 5.32436
3.59332 , 4.91022
2.13879 , 4.23479
4.4052 , 6.30935
3.47388 , 5.99875
3.43522 , 5.57215
1.97978 , 3.72127
4.01623 , 2.45738
3.71574 , 4.54811
3.25646 , 3.36411
1.6571 , 2.81018
3.27605 , 4.79416
4.14431 , 3.53497
4.86658 , 2.61287
4.03445 , 6.13052
3.65543 , 3.23863
5.32586 , 5.04217
5.01069 , 5.72299
4.2251 , 3.19066
2.75325 , 2.4881
5.49042 , 5.16995
3.27183 , 3.60721
4.7442 , 5.12145
6.32288 , 2.83646
4.95798 , 4.87865
4.22376 , 2.39027
3.39251 , 2.64457
3.07546 , 4.65076
3.71593 , 4.77386
3.84997 , 4.48288
4.05093 , 4.43741
3.42794 , 3.92266
4.30988 , 5.31783
4.61078 , 2.31591
3.21875 , 3.34449
4.65658 , 4.92109
4.05769 , 2.35419
3.89583 , 2.37532
4.33565 , 5.13307
5.00618 , 4.68206
3.70053 , 4.25271
4.70054 , 4.38336
4.28022 , 3.09488
4.65403 , 5.17234
3.95506 , 2.94632
4.84451 , 4.04861
3.92704 , 4.56521
3.85112 , 4.74453
5.1859 , 3.27209
4.4146 , 4.04236
3.60396 , 2.90506
4.85428 , 3.04329
4.85035 , 3.62932
1.72854 , 4.4386
3.07501 , 3.74459
4.57438 , 3.29405
4.63429 , 2.65086
2.59111 , 4.99841
3.65529 , 2.53447
2.73689 , 4.30224
5.22835 , 3.51368
6.01894 , 5.39121
5.68364 , 4.51983
3.53601 , 4.30183
0.793977 , 2.6127
4.68903 , 4.81286
4.09891 , 2.99389
2.69184 , 5.07888
4.0158 , 3.23268
3.55654 , 3.17861
4.83875 , 4.76331
3.80901 , 4.63059
6.13381 , 4.90699
4.19183 , 1.29637
4.2774 , 3.3203
3.71482 , 2.93611
4.83789 , 2.2656
2.81145 , 2.71352
2.51697 , 1.90932
4.04817 , 4.6174
3.8058 , 1.65564
4.07114 , 5.17988
4.10598 , 4.97304
4.46096 , 3.44709
3.52669 , 2.25484
5.20779 , 2.17322
2.01012 , 5.14708
5.87629 , 3.19645
3.25813 , 3.39226
5.62606 , 4.22594
4.23071 , 5.07401
3.94073 , 3.66494
3.83266 , 3.57586
4.23507 , 5.15063
5.09281 , 4.87931
3.42861 , 3.18434
4.81694 , 1.94846
2.33584 , 5.81784
3.8267 , 3.18919
3.95761 , 4.00908
3.27229 , 5.17391
6.08361 , 4.91644
4.01264 , 4.88822
4.50641 , 4.93178
4.35766 , 4.75934
2.17515 , 2.87916
4.96727 , 5.91881
6.19858 , 5.11959
4.00007 , 2.79631
5.1719 , 3.11499
4.58604 , 3.79615
4.01391 , 3.23198
3.59973 , 3.37525
4.50389 , 2.78179
3.42026 , 4.33004
4.23204 , 4.06871
4.30076 , 3.89335
3.31418 , 4.04697
3.16998 , 3.95627
1.67202 , 4.93725
2.25568 , 3.22333
3.17784 , 3.03637
4.65635 , 4.7087
3.45059 , 3.80447
3.1342 , 5.85809
5.56775 , 2.9349
3.79478 , 2.67282
5.08577 , 3.05118
4.06226 , 3.42673
4.31701 , 4.388
3.6196 , 4.19833
4.98996 , 3.38038
4.39365 , 4.78245
5.47052 , 2.79994
3.54694 , 4.0634
3.97073 , 3.55111
2.49279 , 3.17054
1.85107 , 3.10696
4.98795 , 3.63509
2.27475 , 4.70438
5.78716 , 4.81808
4.43655 , 2.59121
5.50288 , 2.55663
3.4707 , 4.25386
5.17367 , 4.76491
3.01114 , 4.44826
4.60186 , 3.25788
3.31866 , 3.31926
2.49505 , 4.05569
4.48931 , 2.67165
4.0818 , 3.77164
3.93445 , 4.21214
4.07812 , 3.6802
4.23875 , 2.60452
3.4647 , 3.29954
4.91677 , 2.22352
4.76381 , 4.38724
3.71016 , 4.40032
3.98166 , 4.39185
4.72828 , 6.09292
4.94637 , 2.58281
4.25079 , 4.26952
4.02522 , 3.38305
3.68061 , 3.11311
2.32913 , 4.31572
6.38874 , 2.91098
3.41194 , 1.02683
3.37033 , 5.48475
4.03057 , 4.11943
3.18443 , 3.98995
5.0452 , 2.78069
3.6395 , 2.97922
3.80096 , 4.38599
2.68327 , 4.55032
4.84759 , 4.75866
4.38132 , 3.13679
4.66546 , 3.54531
3.59984 , 5.57451
3.92119 , 4.78026
3.64822 , 4.41792
4.51267 , 4.99782
4.69474 , 4.50106
1.98459 , 4.09305
3.83146 , 4.07221
5.16333 , 2.70481
6.08373 , 3.00745
3.52679 , 4.62561
4.61113 , 5.62167
2.86073 , 3.83256
4.47678 , 5.0717
1.28852 , 3.82934
2.39259 , 4.25894
5.45528 , 3.727
1.80761 , 2.96456
3.22546 , 3.09735
2.71424 , 4.38223
4.79118 , 3.1451
2.43757 , 3.25874
4.13917 , 4.87808
4.43898 , 4.39255
4.25676 , 4.41636
5.01417 , 3.45677
4.11006 , 4.41734
4.86323 , 3.27333
4.59643 , 3.37169
4.3656 , 4.51782
3.69956 , 5.14343
3.79072 , 5.36691
3.04754 , 5.02725
3.42426 , 3.98274
3.31173 , 5.05082
5.53243 , 4.69162
3.13783 , 3.43082
4.00602 , 3.5742
3.60626 , 3.761
6.27284 , 5.20618
4.90019 , 3.66818
5.07104 , 4.54506
5.69265 , 5.94838
4.53452 , 6.31407
4.11969 , 4.67398
3.95826 , 3.51171
4.82914 , 4.85444
4.69291 , 4.77154
4.07347 , 4.51338
4.81588 , 5.16918
3.44134 , 3.27719
5.20234 , 3.31349
3.37364 , 5.7905
3.63852 , 3.49251
3.86881 , 3.50575
4.98482 , 2.47294
4.27193 , 2.6421
3.54215 , 3.84486
3.75656 , 3.83456
4.81728 , 2.13777
4.21377 , 5.25265
3.42017 , 5.16666
4.66993 , 4.4884
5.96421 , 3.54213
5.11361 , 2.69444
3.66391 , 4.53064
3.96811 , 3.70749
6.1044 , 4.6174
2.43731 , 4.28992
3.61936 , 5.26209
4.68628 , 2.71855
5.44679 , 4.55905
4.354 , 4.07151
2.68846 , 5.28856
3.39127 , 3.87804
4.62427 , 4.33869
4.44522 , 3.30862
4.1079 , 3.47105
2.71026 , 3.83447
3.52892 , 3.62469
2.23895 , 5.28585
2.9034 , 3.90345
6.37091 , 5.31432
2.25662 , 3.64988
4.00262 , 4.85315
4.86072 , 2.92937
4.18943 , 6.06557
3.72546 , 4.62267
3.32695 , 3.13277
3.40413 , 2.82882
3.38375 , 4.03774
4.56158 , 2.96634
3.11472 , 6.01262
3.59524 , 5.74966
4.57095 , 5.22189
3.61104 , 3.5339
3.93178 , 3.29793
4.23564 , 4.04162
2.74048 , 3.04172
5.08346 , 3.39141
5.1044 , 3.89498
4.49881 , 6.39868
4.10717 , 2.08145
5.76119 , 5.68907
2.87245 , 4.64206
5.0852 , 3.12207
5.38389 , 2.45177
5.20581 , 6.69619
5.02617 , 4.095
3.56097 , 4.89909
4.94781 , 3.45216
3.84426 , 3.05318
4.68757 , 2.79264
1.23941 , 4.88107
3.62917 , 3.70921
2.98274 , 4.90953
5.48593 , 3.88955
2.85863 , 3.90261
3.19184 , 5.07016
5.11948 , 3.67986
5.0647 , 2.11063
4.60737 , 3.94311
4.53375 , 3.71082
3.04335 , 5.10103
4.59882 , 5.49392
4.69327 , 3.47462
5.13005 , 4.72244
3.7564 , 4.36553
5.0482 , 4.00487
5.03638 , 5.62891
4.3519 , 3.20338
4.8578 , 4.33787
1.85097 , 3.15971
4.52228 , 2.69494
4.5702 , 2.79091
4.56956 , 3.95817
3.93346 , 4.73657
4.75615 , 3.13932
4.07578 , 4.33817
2.92475 , 3.95976
3.81418 , 5.73801
2.8183 , 3.8496
4.21104 , 5.01892
5.42178 , 3.77535
4.0849 , 2.71135
4.9041 , 4.07897
4.00762 , 5.36024
3.87056 , 3.0017
4.26612 , 5.44525
4.41213 , 3.79705
3.65164 , 4.02275
3.56871 , 3.34587
4.07841 , 3.93069
4.60567 , 4.54465
2.84901 , 3.31428
5.06731 , 3.87429
4.37381 , 3.85092
4.05516 , 4.36942
3.79722 , 4.88156
4.31534 , 4.67672
2.95392 , 4.84218
1.31349 , 4.57318
5.1956 , 3.80222
3.01803 , 4.86286
6.16063 , 3.04346
5.66066 , 5.08309
2.48168 , 3.84544
1.86168 , 3.02721
5.07094 , 3.44387
4.7751 , 5.76808
5.4377 , 4.12173
4.07795 , 1.3727
2.28568 , 3.7917
3.85482 , 4.51066
2.52956 , 5.36206
4.5901 , 5.16251
2.85357 , 3.96712
2.60533 , 3.44877
3.60936 , 4.46105
4.01103 , 4.01156
3.91547 , 3.26197
3.5233 , 4.9614
4.04876 , 2.84765
4.41878 , 5.13966
3.65312 , 3.18431
2.59916 , 4.54995
5.46016 , 5.69555
4.06333 , 4.55956
3.37808 , 3.30151
5.35518 , 3.31333
4.24309 , 4.35745
5.11987 , 4.38086
4.96749 , 3.185
4.26643 , 3.39525
3.74376 , 3.79495
3.00137 , 3.24029
3.90037 , 3.78813
3.75767 , 4.42695
4.94381 , 4.26655
2.752 , 4.53755
4.7904 , 4.93261
4.10029 , 4.54605
4.24948 , 3.91049
2.67812 , 5.17109
3.71264 , 3.35783
4.15917 , 2.81583
5.08323 , 2.98445
2.82882 , 1.96342
1.90213 , 5.11955
5.25171 , 5.79093
4.35706 , 3.23874
5.44 , 4.28292
4.57811 , 4.80731
4.18017 , 4.46322
2.87349 , 1.90591
2.77453 , 5.31603
2.89094 , 5.39966
2.83245 , 5.13416
4.37742 , 4.49948
5.27239 , 3.93692
3.24987 , 3.48583
5.04163 , 4.15943
5.28185 , 3.84834
3.02809 , 4.55063
3.59978 , 4.88927
4.24472 , 3.69485
1.51162 , 4.84423
3.33686 , 1.70503
3.91981 , 2.72925
3.67179 , 5.202
4.61403 , 4.50331
4.01241 , 2.82784
3.61549 , 2.27195
4.52223 , 3.34198
4.81741 , 6.06866
5.44196 , 3.24896
3.31651 , 3.89794
4.38062 , 4.51056
4.24699 , 2.68566
1.53331 , 4.0303
3.56332 , 4.68434
4.48181 , 4.31317
4.2425 , 5.10269
3.96663 , 4.00119
4.21487 , 3.72838
2.92231 , 3.51074
4.208 , 4.33374
4.45801 , 4.6832
4.54591 , 4.50726
2.38262 , 4.66876
4.44036 , 4.95663
3.86671 , 3.60862
4.26745 , 3.82348
4.51653 , 1.72104
5.34668 , 4.4495
3.78299 , 5.45933
3.94666 , 4.04363
2.89328 , 4.91017
4.37584 , 5.85118
4.47091 , 4.51127
2.19407 , 3.64494
4.18772 , 3.51923
4.00581 , 3.6437
3.06948 , 3.79589
3.78764 , 4.34292
3.33817 , 5.18458
3.59481 , 3.31207
3.26672 , 5.37079
4.83498 , 3.96928
4.46512 , 5.74277
1.47854 , 3.82052
5.23442 , 5.10289
2.7169 , 4.28309
4.92201 , 5.19978
2.255 , 3.78747
5.72859 , 6.10587
6.03035 , 3.00039
3.12255 , 4.78076
5.17548 , 3.94232
4.54905 , 2.85014
3.86655 , 4.2357
2.53147 , 5.12952
4.80144 , 2.81608
3.62283 , 3.73173
4.53081 , 4.01465
5.29538 , 4.91303
3.5913 , 4.52165
6.3538 , 3.89569
3.47969 , 3.03299
3.04936 , 5.61081
5.45274 , 4.96888
1.76432 , 5.24472
5.35317 , 3.28815
3.6697 , 3.24757
4.68097 , 3.63371
5.69341 , 5.30653
3.99337 , 2.69455
4.3487 , 3.17631
3.04204 , 5.05322
2.93482 , 4.78329
3.8498 , 4.6678
3.44717 , 4.9791
3.24342 , 1.29626
4.44215 , 3.67998
4.30866 , 4.36831
3.3804 , 4.96907
4.2579 , 6.25685
4.75881 , 3.80813
4.74398 , 4.07229
1.81782 , 3.86271
4.75053 , 5.48054
3.69583 , 2.47202
4.31668 , 5.08224
5.34532 , 5.19361
1.89711 , 4.62116
3.63083 , 2.77405
4.13905 , 4.16458
3.18748 , 5.1042
3.28216 , 2.27641
4.63873 , 5.27744
4.99368 , 4.63578
5.40052 , 3.54994
3.54372 , 5.43669
3.58799 , 4.83468
4.52973 , 3.16678
5.04282 , 3.62981
4.54624 , 3.4881
4.5135 , 4.23609
2.89424 , 2.58961
4.78342 , 3.63114
2.94014 , 4.80209
2.61859 , 4.26982
3.05304 , 6.10354
2.91289 , 5.59529
4.49067 , 3.39412
4.64068 , 3.8465
3.21107 , 5.11788
3.85262 , 3.49538
4.73813 , 5.44178
1.64431 , 3.87284
3.45199 , 4.14692
3.24362 , 3.40822
2.88945 , 4.45865
4.90609 , 3.00049
5.87402 , 3.84869
3.64508 , 5.4425
5.44634 , 2.85825
3.16159 , 4.55105
2.05305 , 3.9455
3.11657 , 1.54045
5.65906 , 5.05154
3.94458 , 3.83716
4.11656 , 4.34664
3.79702 , 5.32432
5.38661 , 5.28959
2.61031 , 4.36841
3.52147 , 6.16443
3.63524 , 3.07838
3.72555 , 4.01749
4.86045 , 3.54931
5.12196 , 4.90534
5.66664 , 4.57896
3.50867 , 3.97704
6.44672 , 3.56995
3.14168 , 2.97999
3.12558 , 3.68767
3.25769 , 3.80896
3.89172 , 4.25942
1.68315 , 4.43296
4.10035 , 5.20443
3.6985 , 5.19284
3.64687 , 1.09264
3.46197 , 3.57479
3.52292 , 4.80753
5.14481 , 2.65032
3.17832 , 2.85033
5.21003 , 4.4611
4.0143 , 4.79004
4.28256 , 4.05262
2.98491 , 2.83034
4.39665 , 5.86258
4.033 , 4.3665
4.60263 , 4.03374
2.95198 , 3.60773
2.7099 , 5.36319
5.36445 , 4.03815
4.29856 , 2.78997
4.70593 , 3.33536
3.99101 , 2.99644
3.82491 , 2.07806
3.0246 , 4.7623
6.16507 , 5.40206
3.43217 , 4.7198
3.4128 , 4.55825
4.36438 , 3.57213
3.90659 , 4.23447
4.23199 , 6.02728
5.04643 , 2.38476
2.64861 , 3.92549
3.22136 , 4.9229
4.18571 , 3.47187
2.69383 , 3.90585
3.89599 , 4.90553
3.64728 , 5.94585
4.12475 , 3.50083
2.63995 , 4.59913
2.72484 , 3.94474
3.07814 , 2.03937
3.2248 , 3.07051
4.22119 , 6.5581
3.35119 , 4.84702
1.88193 , 3.31561
2.62772 , 4.86678
4.69391 , 3.02241
5.90009 , 4.37726
4.44504 , 3.45857
2.64861 , 3.48387
2.57606 , 3.80617
4.65235 , 3.91873
4.73314 , 3.12563
4.76932 , 2.87927
4.20362 , 4.23555
3.75707 , 3.56991
5.45826 , 5.13633
4.06501 , 4.63647
3.22703 , 4.89245
4.89495 , 4.44715
4.11112 , 6.32379
4.76081 , 4.52498
3.74216 , 2.96781
3.93052 , 2.85569
3.58362 , 2.99427
3.57767 , 2.85372
3.86139 , 4.04372
2.91032 , 4.90623
3.40577 , 4.84746
6.06892 , 4.71654
6.53815 , 4.82958
4.89134 , 6.71092
3.89789 , 1.69071
3.3207 , 4.02111
3.3385 , 4.04876
5.76023 , 2.98689
4.66298 , 5.62041
4.4349 , 4.83483
3.9116 , 4.44998
4.14376 , 3.61704
4.0976 , 2.34725
4.07994 , 3.51879
3.88597 , 3.46187
3.29933 , 3.83905
3.76586 , 4.1833
3.60768 , 2.57904
5.7955 , 3.81622
4.74506 , 4.87155
3.08664 , 4.57859
3.59444 , 5.45301
3.79908 , 3.07774
4.44344 , 5.12055
3.56419 , 3.79156
4.99476 , 4.23738
5.93768 , 1.91583
5.28141 , 2.51325
4.02341 , 3.52099
2.36105 , 5.58431
1.29197 , 4.65246
3.68738 , 5.06342
4.33869 , 3.45179
1.96512 , 3.64951
4.76546 , 3.6874
5.18306 , 3.84762
1.60524 , 3.45489
2.22738 , 3.73245
4.43793 , 3.44126
3.62963 , 3.84727
4.93787 , 5.61715
4.3738 , 3.19249
4.20249 , 3.58759
4.4265 , 3.30848
4.2294 , 3.04
2.88593 , 3.25184
4.25829 , 3.67625
5.2766 , 5.23705
3.06013 , 4.638
3.05873 , 3.53974
4.98647 , 1.34093
4.93456 , 3.36132
4.27389 , 5.07851
4.45294 , 2.76763
4.30078 , 2.20582
3.21145 , 2.86635
3.86881 , 3.57792
3.8646 , 4.52657
2.91483 , 3.60057
2.45618 , 3.30196
4.21906 , 3.53298
4.40127 , 1.78346
4.94544 , 4.90936
3.53076 , 4.18918
4.70584 , 3.28621
4.55823 , 5.06899
4.55114 , 2.50567
4.6046 , 2.90629
3.7519 , 2.61562
3.93144 , 5.57215
3.81403 , 5.17376
4.42276 , 4.44311
3.76261 , 4.78598
3.66557 , 4.55066
5.12009 , 2.52542
5.26943 , 1.93895
5.63647 , 6.06572
4.69202 , 3.00679
3.14328 , 2.53498
3.95852 , 3.42655
3.98684 , 4.87407
5.13175 , 5.15523
5.29379 , 3.98513
4.28007 , 6.32734
3.79413 , 5.78869
4.45255 , 4.79715
4.3646 , 5.02133
4.28444 , 4.43592
5.43694 , 3.29227
3.01332 , 3.27778
4.68651 , 4.66673
5.11498 , 3.94954
5.52334 , 3.77403
3.08373 , 3.013
1.71982 , 4.43874
4.38515 , 5.71465
2.799 , 1.8525
2.65673 , 4.72876
3.3663 , 4.90187
3.85698 , 3.38947
3.17905 , 5.73101
3.3447 , 5.07975
2.63461 , 4.34763
5.15171 , 3.71415
5.61843 , 2.85871
3.05769 , 3.62535
2.35245 , 5.72891
5.00577 , 3.20935
4.65908 , 4.18707
4.91652 , 3.38689
4.75873 , 4.82838
3.94667 , 3.51482
4.48061 , 4.74085
4.77421 , 1.47519
4.31987 , 4.17352
3.04192 , 4.39179
3.2112 , 3.50741
4.4909 , 4.34556
5.08534 , 4.0943
4.61568 , 4.65761
3.49531 , 4.41666
3.16114 , 3.97743
5.74291 , 4.22351
5.20705 , 1.2321
2.4331 , 5.38572
4.19782 , 4.86588
3.52873 , 4.01656
4.02729 , 3.89966
3.26816 , 4.93381
5.93577 , 3.30701
3.51043 , 4.18564
3.82251 , 4.96166
3.84765 , 2.55097
5.501 , 4.99594
4.09612 , 3.98588
4.14455 , 3.25928
4.54933 , 3.75219
6.03008 , 2.76105
3.56402 , 3.86196
5.07984 , 4.02712
3.18997 , 4.97495
5.10449 , 2.30309
2.73565 , 5.88223
3.54088 , 4.75648
4.0123 , 5.63652
3.85632 , 3.46956
4.10717 , 4.43215
2.92787 , 4.08834
3.07447 , 4.9449
2.25412 , 5.47176
3.56907 , 3.75783
2.78792 , 2.08445
5.35718 , 3.20651
3.63426 , 3.53813
4.90163 , 3.26114
3.54723 , 3.09144
3.83436 , 4.423
2.99406 , 3.8788
3.417 , 1.63357
2.69274 , 3.75279
3.83289 , 4.93176
3.82393 , 5.28339
2.81516 , 6.80641
3.13699 , 4.16582
5.75516 , 4.16252
4.24986 , 4.09219
4.43591 , 5.87107
4.83823 , 3.01341
1.96109 , 3.86386
4.33523 , 6.14535
4.39725 , 4.97808
4.52953 , 5.45301
3.81383 , 3.58809
2.81474 , 3.96195
4.25711 , 6.71217
3.89401 , 4.41592
3.72505 , 5.03387
8.00581 , 3.32844
3.65466 , 2.46678
3.72316 , 3.94326
4.86828 , 4.13857
4.60694 , 4.75177
3.0003 , 5.05088
4.10774 , 4.21003
4.65927 , 2.15787
4.39779 , 4.74486
3.64721 , 5.0717
3.71341 , 4.79305
3.49547 , 5.57782
4.26996 , 4.24756
5.25384 , 2.34527
3.89195 , 3.71744
5.09269 , 2.33109
1.06744 , 4.44136
4.87447 , 4.08584
3.36252 , 5.99569
2.61458 , 5.27488
5.31851 , 4.82199
1.90859 , 3.38681
4.15577 , 4.78153
4.92431 , 3.26562
4.45023 , 3.47142
3.33121 , 4.07423
1.65362 , 3.7685
2.94125 , 4.9563
4.08666 , 5.04662
3.88203 , 4.47494
4.06275 , 5.25888
4.31269 , 4.98383
3.65109 , 1.85743
4.03822 , 5.29302
5.53442 , 4.50552
1.76852 , 4.61244
5.69376 , 3.99663
4.61363 , 5.02461
3.39818 , 4.08645
5.68149 , 3.40607
2.99255 , 4.22618
4.18664 , 3.83421
4.39436 , 2.39611
3.63674 , 4.2182
4.66242 , 4.09806
3.10775 , 3.89419
3.77661 , 4.84474
4.14211 , 2.86808
3.96159 , 4.83994
4.70404 , 2.90195
2.95883 , 2.17272
3.55699 , 3.96906
4.31695 , 4.17924
5.25818 , 6.09894
3.83447 , 3.7953
4.87199 , 3.555
4.0226 , 2.75121
4.19298 , 4.86824
3.42275 , 4.05268
3.88522 , 4.05607
5.56848 , 3.82732
4.11684 , 5.28157
5.19987 , 4.09322
4.96149 , 5.35655
3.5759 , 5.02371
5.89094 , 3.04194
5.96913 , 5.47583
3.54799 , 4.15018
4.27847 , 3.43447
3.26531 , 4.59997
3.74183 , 4.36112
4.49084 , 3.33201
4.60834 , 3.64952
4.13715 , 5.23958
2.42572 , 2.57908
3.69871 , 3.80197
4.61549 , 4.40667
4.45286 , 4.96133
4.4508 , 3.71082
3.87113 , 4.6148
4.66058 , 4.82322
2.63368 , 4.63846
3.41759 , 6.35247
3.24657 , 4.564
4.28471 , 4.28543
4.56117 , 5.5951
3.46583 , 4.27905
4.16302 , 2.98726
4.44184 , 3.76741
4.32 , 1.56591
5.77409 , 5.47123
2.5833 , 4.57599
4.07983 , 2.97176
5.02467 , 5.05225
5.13579 , 4.13473
5.70676 , 1.87382
2.63774 , 4.82557
3.89972 , 4.61847
6.31075 , 4.42495
5.02819 , 5.28433
3.87922 , 2.48645
5.33777 , 4.06437
4.13176 , 5.73124
5.38138 , 3.7003
5.11641 , 3.06144
4.97366 , 3.48257
4.7156 , 3.87605
2.86886 , 4.48648
3.04806 , 4.54022
3.00476 , 1.16031
3.73379 , 4.60786
3.86378 , 4.59506
3.9007 , 3.34367
4.24527 , 4.70711
2.24496 , 3.69595
3.65686 , 5.3679
3.34835 , 3.40513
3.97402 , 4.0406
4.05148 , 3.318
2.45247 , 3.56456
3.8317 , 3.85652
4.82244 , 3.55821
4.48193 , 4.94592
3.97666 , 4.20276
4.48396 , 4.67133
4.89295 , 4.17471
3.42916 , 4.01989
4.64813 , 3.18955
3.26836 , 3.51466
2.4973 , 3.40439
5.50804 , 3.11691
6.11474 , 5.39755
5.61453 , 3.1461
4.05744 , 3.40159
3.49808 , 2.68779
2.77556 , 4.53301
4.41966 , 3.14715
5.31509 , 4.32146
4.30073 , 4.54265
4.79308 , 4.81968
3.37429 , 5.60283
3.69661 , 2.73246
4.15416 , 2.95927
4.19548 , 2.9023
4.84101 , 2.86263
4.20696 , 2.48484
3.79969 , 4.43254
3.74942 , 2.7017
5.2494 , 4.69003
5.32685 , 3.74008
5.27696 , 4.52372
3.66098 , 4.00521
4.09004 , 5.58723
3.84838 , 4.27876
3.91013 , 2.28032
3.2347 , 3.83857
1.35447 , 4.12328
4.08234 , 4.41339
4.39419 , 2.95384
3.3327 , 3.67504
2.94333 , 5.79165
4.27737 , 5.8014
4.06656 , 4.42068
4.71884 , 3.70705
4.8393 , 5.4961
5.38304 , 3.52316
3.36167 , 5.07267
4.22661 , 2.71114
3.80626 , 5.15321
3.85554 , 5.14962
3.85819 , 3.56078
2.51748 , 4.86071
4.29491 , 5.23097
3.56109 , 3.07173
4.7078 , 3.36776
3.7022 , 1.35979
4.79304 , 3.42865
3.90979 , 4.04728
3.11909 , 4.26023
5.33441 , 2.75324
4.33358 , 3.44558
3.37555 , 3.81061
4.36536 , 3.89123
4.25949 , 4.02127
2.98753 , 3.43422
4.24596 , 2.69779
1.45757 , 4.07294
3.73796 , 2.51897
5.5559 , 4.05022
4.69122 , 4.73288
2.50474 , 3.99134
4.904 , 3.81863
4.1244 , 3.35396
3.35441 , 6.0203
2.45819 , 2.10627
3.71481 , 3.95208
5.28931 , 4.76805
3.05428 , 3.40111
5.18872 , 4.33244
4.85859 , 3.38394
